Year,Pasture,Patch,Pasture_Patch_Year,Robel.N,Robel.E,Robel.S,Robel.W,Avg_Robel,SD_Robel,WSG,Fescue,Sedges,CSG,Forbs,Legumes,Woody,Violets,Bare,Litter,Litter_dep,Panic,Seed_mix,Angle_of_O
2007,PAW,W,PAW_W_2007,11,12,12,11,11.5,0.57735,16,0,.,63,86,0,0,.,38,0,.,.,.,.
2007,PAW,W,PAW_W_2007,12,12,12,12,12,0.00000,0,0,.,63,63,0,0,.,63,0,.,.,.,.
2007,PAW,W,PAW_W_2007,9,9,9,9,9,0.00000,86,0,.,0,38,0,0,.,86,0,.,.,.,.
2007,PAW,W,PAW_W_2007,9,9,9,9,9,0.00000,63,0,.,16,38,0,16,.,86,3,.,.,.,.
2007,PAW,W,PAW_W_2007,0,0,0,0,0,0.00000,0,0,.,0,0,0,0,.,0,0,.,.,.,.
2007,PAW,W,PAW_W_2007,9,9,10,9,9.25,0.50000,0,0,.,86,38,0,0,.,63,0,.,.,.,.
2007,PAW,W,PAW_W_2007,11,11,11,11,11,0.00000,38,0,.,0,63,0,0,.,98,0,.,.,.,.
2007,PAW,W,PAW_W_2007,8,8,9,9,8.5,0.57735,3,0,.,38,86,0,0,.,38,0,.,.,.,.
2007,PAW,W,PAW_W_2007,9,9,9,9,9,0.00000,3,0,.,16,38,0,63,.,86,0,.,.,.,.
2007,PAW,W,PAW_W_2007,8,8,8,7,7.75,0.50000,63,0,.,16,38,0,0,.,86,0,.,.,.,.
2007,PAW,W,PAW_W_2007,7,7,7,8,7.25,0.50000,86,0,.,0,16,0,0,.,63,0,.,.,.,.
2007,PAW,W,PAW_W_2007,10,10,10,10,10,0.00000,38,0,.,38,63,0,0,.,63,0,.,.,.,.
2008,PAW,E,PAW_E_2008,6,7,8,5,6.5,1.29099,38,0,.,16,63,0,0,.,16,3,.,.,.,.
2008,PAW,E,PAW_E_2008,9,6,6,10,7.75,2.06155,63,0,.,3,63,0,3,.,16,3,.,.,.,.
2008,PAW,E,PAW_E_2008,4,4,5,5,4.5,0.57735,63,0,.,3,63,3,3,.,3,38,.,.,.,.
2008,PAW,E,PAW_E_2008,10,5,10,10,8.75,2.50000,63,0,.,16,38,0,16,.,0,38,.,.,.,.
2008,PAW,E,PAW_E_2008,9,8,9,8,8.5,0.57735,16,0,.,3,86,0,0,.,0,63,.,.,.,.
2008,PAW,E,PAW_E_2008,10,11,11,10,10.5,0.57735,38,0,.,3,63,0,0,.,0,38,.,.,.,.
2008,PAW,E,PAW_E_2008,10,10,10,10,10,0.00000,63,0,.,16,63,0,3,.,0,38,.,.,.,.
2008,PAW,E,PAW_E_2008,9,7,10,8,8.5,1.29099,63,0,.,3,38,0,16,.,0,38,.,.,.,.
2008,PAW,E,PAW_E_2008,7,8,8,11,8.5,1.73205,3,0,.,3,63,0,3,.,16,16,.,.,.,.
2008,PAW,E,PAW_E_2008,4,5,6,4,4.75,0.95743,63,0,.,3,38,0,0,.,3,38,.,.,.,.
2008,PAW,E,PAW_E_2008,5,4,3,5,4.25,0.95743,63,0,.,3,38,3,0,.,38,3,.,.,.,.
2008,PAW,E,PAW_E_2008,8,8,9,8,8.25,0.50000,1,0,.,1,86,0,3,.,16,3,.,.,.,.
2008,PAW,E,PAW_E_2008,6,8,6,6,6.5,1.00000,16,0,.,3,63,3,3,.,3,38,.,.,.,.
2008,PAW,E,PAW_E_2008,6,6,6,4,5.5,1.00000,16,0,.,3,63,38,3,.,3,3,.,.,.,.
2008,PAW,E,PAW_E_2008,7,7,6,8,7,0.81650,3,0,.,38,63,16,0,.,63,3,.,.,.,.
2008,PAW,E,PAW_E_2008,4,4,5,4,4.25,0.50000,38,0,.,0,63,3,3,.,38,0,.,.,.,.
2008,PAW,E,PAW_E_2008,5,5,6,5,5.25,0.50000,38,0,.,3,86,0,0,.,16,16,.,.,.,.
2008,PAW,E,PAW_E_2008,10,8,10,10,9.5,1.00000,3,0,.,16,86,0,3,.,16,3,.,.,.,.
2008,PAW,E,PAW_E_2008,7,8,9,8,8,0.81650,38,0,.,16,63,0,16,.,16,3,.,.,.,.
2008,PAW,E,PAW_E_2008,7,5,7,11,7.5,2.51661,3,0,.,16,86,0,3,.,38,16,.,.,.,.
2008,PAW,E,PAW_E_2008,9,9,12,13,10.75,2.06155,0,0,.,63,63,0,16,.,16,16,.,.,.,.
2008,PAW,E,PAW_E_2008,6,6,5,8,6.25,1.25831,0,0,.,16,86,0,0,.,3,38,.,.,.,.
2008,PAW,E,PAW_E_2008,7,7,10,10,8.5,1.73205,38,0,.,16,63,0,3,.,38,3,.,.,.,.
2008,PAW,E,PAW_E_2008,8,7,9,7,7.75,0.95743,0,0,.,38,63,0,3,.,0,38,.,.,.,.
2008,PAW,E,PAW_E_2008,10,7,8,9,8.5,1.29099,38,0,.,16,86,0,16,.,16,16,.,.,.,.
2008,PAW,E,PAW_E_2008,9,8,7,8,8,0.81650,16,0,.,16,63,38,0,.,0,16,.,.,.,.
2008,PAW,E,PAW_E_2008,7,8,10,8,8.25,1.25831,3,0,.,38,63,0,16,.,38,1,.,.,.,.
2008,PAW,E,PAW_E_2008,7,5,5,4,5.25,1.25831,0,0,.,38,38,38,3,.,63,0,.,.,.,.
2008,PAW,E,PAW_E_2008,7,5,7,6,6.25,0.95743,38,0,.,38,63,3,3,.,63,0,.,.,.,.
2008,PAW,E,PAW_E_2008,5,5,5,6,5.25,0.50000,63,0,.,3,38,0,0,.,16,0,.,.,.,.
2008,PAW,S,PAW_S_2008,10,10,9,9,9.5,0.57735,63,0,.,16,63,0,3,.,38,3,.,.,.,.
2008,PAW,S,PAW_S_2008,10,9,8,8,8.75,0.95743,3,0,.,3,86,3,0,.,3,38,.,.,.,.
2008,PAW,S,PAW_S_2008,5,9,11,7,8,2.58199,16,0,.,38,63,0,0,.,0,38,.,.,.,.
2008,PAW,S,PAW_S_2008,7,7,8,17,9.75,4.85627,38,0,.,16,63,0,3,.,16,38,.,.,.,.
2008,PAW,S,PAW_S_2008,9,12,10,7,9.5,2.08167,16,0,.,16,63,0,16,.,38,16,.,.,.,.
2008,PAW,S,PAW_S_2008,7,7,13,13,10,3.46410,38,0,.,0,86,0,16,.,63,3,.,.,.,.
2008,PAW,S,PAW_S_2008,6,6,7,7,6.5,0.57735,63,0,.,3,63,16,3,.,38,3,.,.,.,.
2008,PAW,S,PAW_S_2008,8,9,11,10,9.5,1.29099,38,0,.,3,86,0,0,.,3,38,.,.,.,.
2008,PAW,S,PAW_S_2008,10,11,10,10,10.25,0.50000,38,0,.,38,86,0,3,.,16,16,.,.,.,.
2008,PAW,S,PAW_S_2008,8,9,8,10,8.75,0.95743,86,0,.,0,16,0,3,.,16,3,.,.,.,.
2008,PAW,S,PAW_S_2008,6,8,8,8,7.5,1.00000,16,0,.,16,63,0,0,.,16,16,.,.,.,.
2008,PAW,S,PAW_S_2008,6,5,8,10,7.25,2.21736,63,0,.,3,38,3,3,.,38,0,.,.,.,.
2008,PAW,S,PAW_S_2008,12,10,10,10,10.5,1.00000,3,0,.,38,98,0,0,.,16,16,.,.,.,.
2008,PAW,S,PAW_S_2008,9,11,9,9,9.5,1.00000,86,0,.,0,63,0,0,.,16,38,.,.,.,.
2008,PAW,S,PAW_S_2008,11,11,12,11,11.25,0.50000,0,0,.,16,98,0,0,.,38,3,.,.,.,.
2008,PAW,S,PAW_S_2008,7,8,9,9,8.25,0.95743,86,0,.,0,3,0,0,.,3,63,.,.,.,.
2008,PAW,S,PAW_S_2008,11,8,8,9,9,1.41421,16,0,.,16,86,16,3,.,38,3,.,.,.,.
2008,PAW,S,PAW_S_2008,10,10,11,10,10.25,0.50000,63,0,.,3,38,0,0,.,16,38,.,.,.,.
2008,PAW,S,PAW_S_2008,10,11,9,11,10.25,0.95743,16,0,.,3,63,16,0,.,3,38,.,.,.,.
2008,PAW,S,PAW_S_2008,9,8,9,9,8.75,0.50000,38,0,.,16,63,16,0,.,3,38,.,.,.,.
2008,PAW,S,PAW_S_2008,10,9,8,9,9,0.81650,16,0,.,3,63,0,16,.,3,3,.,.,.,.
2008,PAW,S,PAW_S_2008,12,12,13,13,12.5,0.57735,16,0,.,1,63,38,0,.,16,3,.,.,.,.
2008,PAW,S,PAW_S_2008,6,10,7,8,7.75,1.70783,63,0,.,3,63,16,0,.,3,3,.,.,.,.
2008,PAW,S,PAW_S_2008,6,8,6,5,6.25,1.25831,63,0,.,3,63,0,3,.,3,16,.,.,.,.
2008,PAW,S,PAW_S_2008,4,4,5,6,4.75,0.95743,16,0,.,0,38,3,16,.,38,38,.,.,.,.
2008,PAW,S,PAW_S_2008,10,7,6,6,7.25,1.89297,38,0,.,3,63,16,0,.,3,16,.,.,.,.
2008,PAW,S,PAW_S_2008,9,8,9,7,8.25,0.95743,3,0,.,3,86,3,0,.,3,3,.,.,.,.
2008,PAW,S,PAW_S_2008,10,6,6,4,6.5,2.51661,63,0,.,3,63,0,0,.,3,3,.,.,.,.
2008,PAW,S,PAW_S_2008,7,8,2,7,6,2.70801,38,0,.,3,63,3,0,.,3,3,.,.,.,.
2008,PAW,S,PAW_S_2008,8,9,10,6,8.25,1.70783,3,0,.,38,63,0,0,.,38,3,.,.,.,.
2008,PAW,W,PAW_W_2008,9,6,9,10,8.5,1.73205,3,0,.,3,63,0,16,.,16,3,.,.,.,.
2008,PAW,W,PAW_W_2008,7,7,7,7,7,0.00000,16,0,.,16,86,0,0,.,3,38,.,.,.,.
2008,PAW,W,PAW_W_2008,7,7,8,9,7.75,0.95743,63,0,.,16,38,0,0,.,0,38,.,.,.,.
2008,PAW,W,PAW_W_2008,7,7,8,9,7.75,0.95743,86,0,.,3,63,0,0,.,16,16,.,.,.,.
2008,PAW,W,PAW_W_2008,5,5,5,6,5.25,0.50000,63,0,.,16,63,0,0,.,38,38,.,.,.,.
2008,PAW,W,PAW_W_2008,11,10,10,11,10.5,0.57735,86,0,.,3,38,0,0,.,3,38,.,.,.,.
2008,PAW,W,PAW_W_2008,7,7,7,7,7,0.00000,38,0,.,38,63,0,16,.,0,63,.,.,.,.
2008,PAW,W,PAW_W_2008,15,12,13,11,12.75,1.70783,0,0,.,98,3,0,0,.,38,3,.,.,.,.
2008,PAW,W,PAW_W_2008,7,6,6,7,6.5,0.57735,38,0,.,16,63,0,16,.,16,3,.,.,.,.
2008,PAW,W,PAW_W_2008,9,9,9,11,9.5,1.00000,16,0,.,16,86,0,16,.,38,3,.,.,.,.
2008,PAW,W,PAW_W_2008,9,11,11,12,10.75,1.25831,16,0,.,63,63,0,0,.,16,16,.,.,.,.
2008,PAW,W,PAW_W_2008,11,10,12,12,11.25,0.95743,38,0,.,63,63,0,0,.,3,63,.,.,.,.
2008,PAW,W,PAW_W_2008,14,12,10,8,11,2.58199,3,0,.,63,63,0,0,.,16,38,.,.,.,.
2008,PAW,W,PAW_W_2008,4,3,4,5,4,0.81650,86,0,.,0,0,0,0,.,3,3,.,.,.,.
2008,PAW,W,PAW_W_2008,4,4,4,4,4,0.00000,63,0,.,3,16,3,0,.,0,63,.,.,.,.
2008,PAW,W,PAW_W_2008,9,8,9,9,8.75,0.50000,38,0,.,63,63,0,3,.,0,63,.,.,.,.
2008,PAW,W,PAW_W_2008,5,6,8,6,6.25,1.25831,38,0,.,3,63,0,0,.,0,63,.,.,.,.
2008,PAW,W,PAW_W_2008,4,5,4,4,4.25,0.50000,38,0,.,16,63,0,0,.,3,38,.,.,.,.
2008,PAW,W,PAW_W_2008,6,7,7,6,6.5,0.57735,63,0,.,0,38,0,3,.,3,16,.,.,.,.
2008,PAW,W,PAW_W_2008,6,4,4,6,5,1.15470,63,0,.,0,38,0,0,.,16,3,.,.,.,.
2008,PAW,W,PAW_W_2008,5,4,6,6,5.25,0.95743,38,0,.,3,63,0,0,.,16,3,.,.,.,.
2008,PAW,W,PAW_W_2008,6,5,6,6,5.75,0.50000,63,0,.,3,16,16,3,.,3,3,.,.,.,.
2008,PAW,W,PAW_W_2008,6,7,6,6,6.25,0.50000,3,0,.,3,63,0,16,.,16,3,.,.,.,.
2008,PAW,W,PAW_W_2008,6,6,5,5,5.5,0.57735,16,0,.,38,63,0,0,.,3,63,.,.,.,.
2008,PAW,W,PAW_W_2008,6,6,6,6,6,0.00000,3,0,.,3,63,0,0,.,38,3,.,.,.,.
2008,PAW,W,PAW_W_2008,9,9,8,4,7.5,2.38048,3,0,.,3,63,3,16,.,16,16,.,.,.,.
2008,PAW,W,PAW_W_2008,10,6,6,9,7.75,2.06155,38,0,.,0,63,0,0,.,3,38,.,.,.,.
2008,PAW,W,PAW_W_2008,7,5,8,7,6.75,1.25831,38,0,.,3,63,0,0,.,3,38,.,.,.,.
2008,PAW,W,PAW_W_2008,12,12,10,11,11.25,0.95743,63,0,.,16,63,0,0,.,38,16,.,.,.,.
2009,PAW,E,PAW_E_2009,7,6,6,6,6.25,0.50000,63,0,.,38,63,16,0,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,6,7,7,6,6.5,0.57735,3,0,.,16,63,0,16,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,8,6,7,6,6.75,0.95743,3,0,.,38,63,0,16,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,6,4,8,6,6,1.63299,63,0,.,38,38,0,0,.,0,86,.,.,.,.
2009,PAW,E,PAW_E_2009,8,11,7,8,8.5,1.73205,63,0,.,38,63,0,3,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,9,7,6,11,8.25,2.21736,16,0,.,16,63,0,38,.,0,38,.,.,.,.
2009,PAW,E,PAW_E_2009,9,5,9,5,7,2.30940,38,0,.,38,38,0,16,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,7,4,4,6,5.25,1.50000,38,0,.,63,63,0,0,.,0,38,.,.,.,.
2009,PAW,E,PAW_E_2009,5,8,8,6,6.75,1.50000,38,0,.,3,38,0,38,.,0,86,.,.,.,.
2009,PAW,E,PAW_E_2009,6,7,6,9,7,1.41421,38,0,.,63,38,0,38,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,6,8,6,6,6.5,1.00000,38,0,.,38,63,0,38,.,0,38,.,.,.,.
2009,PAW,E,PAW_E_2009,5,7,7,7,6.5,1.00000,63,0,.,16,16,3,16,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,8,9,8,10,8.75,0.95743,38,0,.,38,38,0,63,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,6,7,5,7,6.25,0.95743,38,0,.,16,63,0,16,.,3,63,.,.,.,.
2009,PAW,E,PAW_E_2009,7,5,6,7,6.25,0.95743,63,0,.,38,38,0,16,.,0,86,.,.,.,.
2009,PAW,E,PAW_E_2009,8,8,8,7,7.75,0.50000,38,0,.,63,63,0,38,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,6,6,5,5,5.5,0.57735,38,0,.,16,63,0,0,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,6,7,6,6,6.25,0.50000,16,0,.,38,63,0,16,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,7,7,6,5,6.25,0.95743,3,0,.,38,63,3,16,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,5,5,4,3,4.25,0.95743,3,0,.,63,63,0,3,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,9,7,8,8,8,0.81650,38,0,.,63,63,16,16,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,7,8,9,8,8,0.81650,38,0,.,38,63,0,0,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,6,5,6,7,6,0.81650,38,0,.,63,38,16,0,.,0,86,.,.,.,.
2009,PAW,E,PAW_E_2009,8,8,7,9,8,0.81650,63,0,.,3,63,0,3,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,5,4,4,3,4,0.81650,86,0,.,3,16,0,0,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,7,8,7,6,7,0.81650,86,0,.,3,16,3,3,.,0,86,.,.,.,.
2009,PAW,E,PAW_E_2009,6,5,6,5,5.5,0.57735,86,0,.,16,63,0,16,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,6,5,5,6,5.5,0.57735,16,0,.,38,63,16,16,.,0,38,.,.,.,.
2009,PAW,E,PAW_E_2009,6,5,5,6,5.5,0.57735,86,0,.,3,16,0,3,.,0,63,.,.,.,.
2009,PAW,E,PAW_E_2009,6,9,8,6,7.25,1.50000,63,0,.,16,38,0,38,.,0,86,.,.,.,.
2009,PAW,S,PAW_S_2009,8,9,9,7,8.25,0.95743,38,0,.,38,86,0,0,.,16,38,.,.,.,.
2009,PAW,S,PAW_S_2009,5,2,3,4,3.5,1.29099,86,0,.,0,38,0,0,.,3,63,.,.,.,.
2009,PAW,S,PAW_S_2009,5,5,5,5,5,0.00000,86,0,.,0,63,0,0,.,0,86,.,.,.,.
2009,PAW,S,PAW_S_2009,6,5,5,6,5.5,0.57735,86,0,.,0,63,0,16,.,0,86,.,.,.,.
2009,PAW,S,PAW_S_2009,4,4,4,6,4.5,1.00000,98,0,.,0,38,0,3,.,63,3,.,.,.,.
2009,PAW,S,PAW_S_2009,5,4,5,6,5,0.81650,86,0,.,0,38,0,0,.,3,38,.,.,.,.
2009,PAW,S,PAW_S_2009,6,6,6,6,6,0.00000,98,0,.,0,16,0,0,.,0,86,.,.,.,.
2009,PAW,S,PAW_S_2009,7,6,6,8,6.75,0.95743,86,0,.,0,86,0,0,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,3,6,4,5,4.5,1.29099,98,0,.,0,38,0,0,.,3,63,.,.,.,.
2009,PAW,S,PAW_S_2009,5,5,6,4,5,0.81650,98,0,.,0,38,0,16,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,4,7,7,6,6,1.41421,63,0,.,0,86,0,0,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,14,11,12,10,11.75,1.70783,98,0,.,0,86,0,0,.,86,0,.,.,.,.
2009,PAW,S,PAW_S_2009,7,6,6,6,6.25,0.50000,63,0,.,0,63,0,0,.,16,38,.,.,.,.
2009,PAW,S,PAW_S_2009,7,7,8,8,7.5,0.57735,3,3,.,16,63,0,3,.,0,38,.,.,.,.
2009,PAW,S,PAW_S_2009,7,6,6,3,5.5,1.73205,86,0,.,0,63,0,0,.,3,63,.,.,.,.
2009,PAW,S,PAW_S_2009,10,7,8,10,8.75,1.50000,38,0,.,38,63,0,38,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,7,8,7,7,7.25,0.50000,16,0,.,63,63,0,0,.,0,16,.,.,.,.
2009,PAW,S,PAW_S_2009,9,10,9,9,9.25,0.50000,38,0,.,38,86,0,0,.,0,38,.,.,.,.
2009,PAW,S,PAW_S_2009,11,9,11,11,10.5,1.00000,38,0,.,38,98,0,0,.,16,38,.,.,.,.
2009,PAW,S,PAW_S_2009,5,6,7,6,6,0.81650,38,0,.,63,63,0,16,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,3,7,4,3,4.25,1.89297,63,0,.,0,86,0,0,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,6,4,4,6,5,1.15470,63,0,.,63,63,0,0,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,9,11,10,10,10,0.81650,16,0,.,0,86,0,16,.,0,38,.,.,.,.
2009,PAW,S,PAW_S_2009,5,5,6,5,5.25,0.50000,63,0,.,63,38,0,38,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,4,7,7,6,6,1.41421,38,0,.,63,63,3,38,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,7,8,6,8,7.25,0.95743,86,0,.,38,63,0,0,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,10,8,9,7,8.5,1.29099,63,0,.,63,63,0,16,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,9,8,7,8,8,0.81650,63,0,.,38,63,16,0,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,3,5,5,4,4.25,0.95743,98,0,.,16,38,0,16,.,0,63,.,.,.,.
2009,PAW,S,PAW_S_2009,6,9,8,7,7.5,1.29099,38,0,.,63,86,0,0,.,0,63,.,.,.,.
2009,PAW,W,PAW_W_2009,4,4,6,4,4.5,1.00000,86,0,.,0,38,0,0,.,0,38,.,.,.,.
2009,PAW,W,PAW_W_2009,6,8,8,6,7,1.15470,98,0,.,0,63,0,3,.,16,38,.,.,.,.
2009,PAW,W,PAW_W_2009,2,2,2,2,2,0.00000,98,0,.,16,63,0,3,.,16,38,.,.,.,.
2009,PAW,W,PAW_W_2009,7,9,7,8,7.75,0.95743,16,0,.,0,63,0,0,.,0,63,.,.,.,.
2009,PAW,W,PAW_W_2009,6,6,11,7,7.5,2.38048,16,0,.,0,16,38,63,.,38,38,.,.,.,.
2009,PAW,W,PAW_W_2009,2,7,6,6,5.25,2.21736,63,0,.,0,16,0,3,.,0,86,.,.,.,.
2009,PAW,W,PAW_W_2009,7,4,6,9,6.5,2.08167,86,0,.,0,38,0,3,.,16,63,.,.,.,.
2009,PAW,W,PAW_W_2009,6,4,6,9,6.25,2.06155,38,0,.,0,86,0,0,.,0,63,.,.,.,.
2009,PAW,W,PAW_W_2009,8,7,9,6,7.5,1.29099,3,0,.,0,86,3,3,.,3,38,.,.,.,.
2009,PAW,W,PAW_W_2009,8,6,6,6,6.5,1.00000,16,0,.,0,86,0,0,.,16,38,.,.,.,.
2009,PAW,W,PAW_W_2009,6,6,6,8,6.5,1.00000,98,0,.,16,63,0,16,.,0,38,.,.,.,.
2009,PAW,W,PAW_W_2009,6,6,6,8,6.5,1.00000,38,0,.,0,86,0,3,.,3,63,.,.,.,.
2009,PAW,W,PAW_W_2009,4,6,4,4,4.5,1.00000,86,0,.,0,38,0,38,.,3,63,.,.,.,.
2009,PAW,W,PAW_W_2009,5,3,3,3,3.5,1.00000,3,0,.,63,38,0,3,.,0,63,.,.,.,.
2009,PAW,W,PAW_W_2009,5,4,4,6,4.75,0.95743,98,0,.,0,38,0,0,.,3,86,.,.,.,.
2009,PAW,W,PAW_W_2009,5,5,4,4,4.5,0.57735,86,0,.,0,63,0,0,.,0,63,.,.,.,.
2009,PAW,W,PAW_W_2009,6,6,6,6,6,0.00000,98,0,.,0,16,0,3,.,0,86,.,.,.,.
2009,PAW,W,PAW_W_2009,9,8,11,8,9,1.41421,38,0,.,0,86,0,0,.,0,86,.,.,.,.
2009,PAW,W,PAW_W_2009,9,7,8,7,7.75,0.95743,86,0,.,0,16,0,0,.,3,98,.,.,.,.
2009,PAW,W,PAW_W_2009,5,5,4,5,4.75,0.50000,86,0,.,0,38,38,38,.,0,63,.,.,.,.
2009,PAW,W,PAW_W_2009,7,6,6,6,6.25,0.50000,16,0,.,0,38,0,0,.,0,0,.,.,.,.
2009,PAW,W,PAW_W_2009,5,6,6,6,5.75,0.50000,38,0,.,0,38,0,0,.,0,98,.,.,.,.
2009,PAW,W,PAW_W_2009,2,2,2,2,2,0.00000,16,86,.,0,63,3,0,.,0,63,.,.,.,.
2009,PAW,W,PAW_W_2009,6,7,6,7,6.5,0.57735,86,0,.,0,16,0,0,.,0,63,.,.,.,.
2009,PAW,W,PAW_W_2009,5,5,6,4,5,0.81650,63,0,.,0,63,0,0,.,3,98,.,.,.,.
2009,PAW,W,PAW_W_2009,5,7,6,6,6,0.81650,63,0,.,16,63,0,16,.,3,38,.,.,.,.
2009,PAW,W,PAW_W_2009,7,7,8,6,7,0.81650,86,0,.,0,86,0,0,.,0,86,.,.,.,.
2009,PAW,W,PAW_W_2009,9,9,10,8,9,0.81650,86,0,.,0,3,0,0,.,3,63,.,.,.,.
2009,PAW,W,PAW_W_2009,2,4,3,3,3,0.81650,98,0,.,0,38,0,0,.,3,38,.,.,.,.
2009,PAW,W,PAW_W_2009,6,5,4,6,5.25,0.95743,63,0,.,16,3,0,3,.,0,63,.,.,.,.
2010,PAW,E,PAW_E_2010,9,5,8,7,7,1.70783,38,0,38,3,63,0,38,.,16,16,.,.,.,53
2010,PAW,E,PAW_E_2010,9,10,9,8,9,0.81650,3,0,38,0,63,0,16,.,16,3,.,.,.,50
2010,PAW,E,PAW_E_2010,7,8,8,5,7,1.41421,16,0,38,3,16,86,0,.,38,3,.,.,.,45
2010,PAW,E,PAW_E_2010,7,7,8,7,7,0.50000,38,0,16,0,63,0,16,.,16,3,.,.,.,42
2010,PAW,E,PAW_E_2010,11,7,9,7,9,1.91485,0,0,16,3,86,0,0,.,63,3,.,.,.,58
2010,PAW,E,PAW_E_2010,7,8,8,10,8,1.25831,16,0,38,0,63,0,38,.,38,3,.,.,.,48
2010,PAW,E,PAW_E_2010,9,5,7,8,7,1.70783,38,0,16,0,63,0,3,.,16,3,.,.,.,56
2010,PAW,E,PAW_E_2010,6,7,7,5,6,0.95743,63,0,16,3,38,16,16,.,16,38,.,.,.,48
2010,PAW,E,PAW_E_2010,7,5,8,6,7,1.29099,38,0,16,16,63,0,16,.,16,16,.,.,.,51
2010,PAW,E,PAW_E_2010,9,10,7,6,8,1.82574,38,0,38,0,63,0,16,.,16,16,.,.,.,50
2010,PAW,E,PAW_E_2010,7,8,9,8,8,0.81650,16,0,16,38,38,0,63,.,16,16,.,.,.,54
2010,PAW,E,PAW_E_2010,12,10,10,8,10,1.63299,0,0,38,16,63,0,3,.,38,16,.,.,.,50
2010,PAW,E,PAW_E_2010,8,9,6,9,8,1.41421,0,0,16,38,63,0,16,.,16,16,.,.,.,63
2010,PAW,E,PAW_E_2010,7,6,7,8,7,0.81650,0,0,38,3,63,0,16,.,16,16,.,.,.,50
2010,PAW,E,PAW_E_2010,5,7,6,5,6,0.95743,63,0,16,0,63,0,3,.,16,63,.,.,.,55
2010,PAW,E,PAW_E_2010,4,6,5,4,5,0.95743,38,0,16,3,63,0,16,.,16,38,.,.,.,40
2010,PAW,E,PAW_E_2010,7,5,8,7,7,1.25831,63,0,38,0,63,0,0,.,16,16,.,.,.,41
2010,PAW,E,PAW_E_2010,6,5,6,6,6,0.50000,63,0,3,0,63,0,0,.,16,38,.,.,.,65
2010,PAW,E,PAW_E_2010,6,6,6,7,6,0.50000,63,0,16,0,63,16,16,.,3,16,.,.,.,62
2010,PAW,E,PAW_E_2010,5,5,6,5,5,0.50000,63,0,3,0,63,3,16,.,16,16,.,.,.,50
2010,PAW,E,PAW_E_2010,9,5,7,6,7,1.70783,38,0,16,3,63,0,16,.,16,3,.,.,.,46
2010,PAW,E,PAW_E_2010,7,7,6,8,7,0.81650,16,0,16,0,63,0,16,.,38,3,.,.,.,53
2010,PAW,E,PAW_E_2010,7,8,7,5,7,1.25831,63,0,16,0,63,3,3,.,16,16,.,.,.,43
2010,PAW,E,PAW_E_2010,5,6,5,6,6,0.57735,63,0,3,0,38,0,0,.,3,38,.,.,.,53
2010,PAW,E,PAW_E_2010,7,7,8,7,7,0.50000,3,0,16,3,63,3,3,.,16,16,.,.,.,53
2010,PAW,E,PAW_E_2010,5,5,7,5,6,1.00000,63,0,3,0,38,16,38,.,16,16,.,.,.,42
2010,PAW,E,PAW_E_2010,5,6,6,5,6,0.57735,63,0,16,0,63,0,16,.,16,16,.,.,.,48
2010,PAW,E,PAW_E_2010,7,6,5,5,6,0.95743,38,0,16,3,38,16,0,.,38,3,.,.,.,55
2010,PAW,E,PAW_E_2010,6,7,7,5,6,0.95743,63,0,16,0,63,38,0,.,16,16,.,.,.,54
2010,PAW,E,PAW_E_2010,7,8,6,8,7,0.95743,63,0,16,0,63,16,3,.,16,16,.,.,.,64
2010,PAW,S,PAW_S_2010,5,3,4,4,4,0.81650,63,0,3,3,38,38,0,.,38,3,.,.,.,39
