NectarRecordID,ButterflyTransID,Nectar Plant Name,USDA scientific name,Section 1,Section 2,Section 3,Section 4,Section 5
8783,1975,grey-headed coneflower,Ratibida pinnata,2,1,0,13,0
8784,1975,slender mountain mint,Pycnanthemum tenuifolium,0,10,2,10,0
8785,1975,round head bush clover,Lespedeza capitata,0,0,3,0,0
8786,1975,tick trefoil,Desmodium canadense,0,3,1,0,0
8787,1975,birdsfoot trefoil,Lotus corniculatus,0,0,4,0,0
8788,1975,rattlesnake master,Eryngium yuccifolium,5,6,0,0,0
8789,1975,daisy fleabane,Erigeron strigosus,1,0,0,0,0
8790,1972,grey-headed coneflower,Ratibida pinnata,25,20,40,30,0
8791,1972,bee balm,Monarda fistulosa,50,12,50,40,15
8792,1972,slender mountain mint,Pycnanthemum tenuifolium,0,0,0,0,40
8793,1972,birdsfoot trefoil,Lotus corniculatus,0,0,0,0,95
8794,1972,rattlesnake master,Eryngium yuccifolium,0,0,0,1,0
8795,1972,daisy fleabane,Erigeron strigosus,0,0,10,0,0
8796,1972,prairie blazing star,Liatris pycnostachya,0,4,0,0,0
8797,1972,tick trefoil,Desmodium canadense,10,0,0,0,0
8798,1971,birdsfoot trefoil,Lotus corniculatus,110,130,100,190,250
8799,1971,Queen Anne's lace,Daucus carota,7,0,10,18,5
8800,1971,slender mountain mint,Pycnanthemum tenuifolium,0,1,2,3,0
8801,1971,red clover,Trifolium hybridum,8,6,10,2,0
8802,1970,Queen Anne's lace,Daucus carota,20,15,0,40,30
8803,1970,birdsfoot trefoil,Lotus corniculatus,60,70,140,50,90
8804,1970,prairie petunia,Ruellia humilis,0,0,0,0,5
8805,1970,red clover,Trifolium pratense,40,0,25,10,10
8806,1970,slender mountain mint,Pycnanthemum tenuifolium,2,0,7,21,3
8807,1970,black eyed susan,Rudbeckia hirta,0,0,0,6,0
8808,1970,ironweed,Vernonia baldwinii,0,0,2,0,0
8809,1969,birdsfoot trefoil,Lotus corniculatus,75,45,50,60,40
8810,1969,Queen Anne's lace,Daucus carota,10,15,12,10,20
8811,1969,slender mountain mint,Pycnanthemum tenuifolium,40,10,60,45,20
8812,1969,red clover,Trifolium pratense,25,25,50,30,3
8813,1969,daisy fleabane,Erigeron strigosus,0,0,0,0,10
8814,1968,Queen Anne's lace,Daucus carota,0,5,3,10,25
8815,1968,birdsfoot trefoil,Lotus corniculatus,0,10,80,75,50
8816,1968,slender mountain mint,Pycnanthemum tenuifolium,0,0,0,40,10
8817,1968,black eyed susan,Rudbeckia hirta,2,0,0,0,3
8818,1968,self-heal,Prunella vulgaris,0,0,0,0,25
8819,1968,red clover,Trifolium pratense,10,0,35,10,30
8820,1968,germander,Teucrium canadense,0,0,0,4,0
8821,1968,ironweed,Vernonia baldwinii,0,0,0,2,2
8822,1968,bee balm,Monarda fistulosa,0,0,0,1,
8823,1968,prairie petunia,Ruellia humilis,0,0,0,2,
8824,1968,horse nettle,Solanum carolinense,0,0,0,4,
8825,1963,Queen Anne's lace,Daucus carota,25,30,0,60,29
8826,1963,black eyed susan,Rudbeckia hirta,0,2,6,0,12
8827,1963,red clover,Trifolium pratense,70,35,0,65,7
8828,1963,birdsfoot trefoil,Lotus corniculatus,40,60,5,75,3
8829,1963,daisy fleabane,Erigeron strigosus,0,0,40,1,5
8830,1963,grey-headed coneflower,Ratibida pinnata,0,0,0,1,0
8831,1963,white clover,Trifolium repens,0,10,0,10,0
8832,1963,prairie petunia,Ruellia humilis,0,0,0,1,0
8833,1963,self-heal,Prunella vulgaris,2,1,1,0,0
8834,1963,slender mountain mint,Pycnanthemum tenuifolium,0,6,40,0,0
8835,1963,horse nettle,Solanum carolinense,1,0,0,0,0
8836,1909,daisy fleabane,Erigeron strigosus,76,14,13,14,31
8837,1909,Ribwort plantain,Plantago lanceolata,116,32,0,3,1
8838,1909,white clover,Trifolium repens,31,95,121,78,105
8839,1909,black eyed susan,Rudbeckia hirta,10,4,0,0,0
8840,1909,birdsfoot trefoil,Lotus corniculatus,7,23,25,0,0
8841,1909,red clover,Trifolium pratense,1,3,3,0,0
8842,1909,woodsorrel,Oxalis dillenii,0,0,0,1,0
8843,1909,deptford pink,Dianthus armeria,3,6,1,3,0
8844,1909,hoary verbena,Verbena stricta,4,59,21,20,0
8845,1909,swamp verbena,Verbena hastata,0,1,0,0,0
8846,1909,chicory,Cichorium intybus,0,0,1,0,0
8847,1909,horse nettle,Solanum carolinense,0,1,0,0,0
8848,1909,slender mountain mint,Pycnanthemum tenuifolium,0,10,0,0,
8849,1908,white clover,Trifolium repens,70,136,23,3,0
8850,1908,daisy fleabane,Erigeron strigosus,41,60,36,20,31
8851,1908,deptford pink,Dianthus armeria,8,3,0,0,1
8852,1908,birdsfoot trefoil,Lotus corniculatus,47,72,47,76,42
8853,1908,black medick,Medicago lupulina,1,0,0,0,1
8854,1908,hoary verbena,Verbena stricta,1,1,0,0,0
8855,1908,Ribwort plantain,Plantago lanceolata,0,41,29,108,88
8856,1908,red clover,Trifolium pratense,0,1,0,0,0
8857,1908,chicory,Cichorium intybus,0,0,1,0,0
8858,1908,Queen Anne's lace,Daucus carota,0,0,0,1,0
8859,1910,white clover,Trifolium repens,115,105,103,60,22
8860,1910,birdsfoot trefoil,Lotus corniculatus,90,3,11,9,3
8861,1910,hoary verbena,Verbena stricta,53,9,13,25,0
8862,1910,red clover,Trifolium pratense,16,0,0,0,0
8863,1910,black eyed susan,Medicago lupulina,2,0,0,0,2
8864,1910,horse nettle,Solanum carolinense,3,1,3,8,1
8865,1910,swamp verbena,Verbena hastata,0,0,0,50,7
8866,1910,Queen Anne's lace,Daucus carota,0,0,0,0,1
8867,1910,daisy fleabane,Erigeron strigosus,0,0,0,0,1
8868,1907,birdsfoot trefoil,Lotus corniculatus,39,8,1,3,0
8869,1907,oxeye daisy,Leucanthemum vulgare,2,0,0,1,0
8870,1907,daisy fleabane,Erigeron strigosus,1,0,0,0,0
8871,1907,alsike clover,Trifolium hybridum,0,2,0,2,2
8872,1907,white clover,Trifolium repens,0,4,5,0,5
8873,1907,Queen Anne's lace,duc,0,1,0,0,0
8874,1907,black medick,Medicago lupulina,0,1,0,0,0
8875,1907,black eyed susan,Rudbeckia hirta,0,0,1,0,0
8876,1907,slender mountain mint,Pycnanthemum tenuifolium,0,0,1,4,0
8877,1907,red clover,Trifolium pratense,0,0,0,1,1
8878,1907,Ribwort plantain,Plantago lanceolata,0,0,0,0,1
8879,1905,white clover,Trifolium repens,199,60,55,32,59
8880,1905,daisy fleabane,Erigeron strigosus,1,0,1,0,0
8881,1905,birdsfoot trefoil,Lotus corniculatus,0,4,20,46,14
8882,1905,red clover,Trifolium pratense,0,2,0,0,0
8883,1905,black eyed susan,Rudbeckia hirta,0,2,0,0,0
8884,1905,slender mountain mint,Pycnanthemum tenuifolium,0,0,0,33,0
8885,1905,alsike clover,Trifolium hybridum,0,0,0,11,10
8886,1906,birdsfoot trefoil,Lotus corniculatus,70,0,10,13,0
8887,1906,slender mountain mint,Pycnanthemum tenuifolium,77,210,39,10,0
8888,1906,daisy fleabane,Erigeron strigosus,1,1,2,1,1
8889,1906,oxeye daisy,Leucanthemum vulgare,3,4,6,0,0
8890,1906,yarrow,Achillea millefolium,1,0,0,0,0
8891,1906,black eyed susan,Rudbeckia hirta,0,16,18,12,0
8892,1906,white clover,Trifolium repens,0,0,0,0,71
8893,1906,deptford pink,Dianthus armeria,0,0,0,0,1
8894,1912,swamp verbena,Verbena hastata,0,0,0,0,9
8895,1912,deptford pink,Dianthus armeria,35,31,0,4,7
8896,1912,daisy fleabane,Erigeron strigosus,130,58,13,5,49
8897,1912,hoary verbena,Verbena stricta,131,78,0,0,0
8898,1912,white clover,Trifolium repens,14,3,0,86,138
8899,1912,slender mountain mint,Pycnanthemum tenuifolium,0,0,0,0,155
8900,1912,black medick,Medicago lupulina,5,0,0,0,0
8901,1912,white wild indigo,Baptisia alba,0,0,0,1,0
8902,1912,yarrow,Achillea millefolium,2,0,0,2,0
8903,1912,Queen Anne's lace,Daucus carota,0,0,0,1,0
8904,1912,horse nettle,Solanum carolinense,9,3,0,0,0
8905,1912,germander,Teucrium canadense,0,0,0,0,1
8906,1912,musk thistle,Carduus nutans,1,0,0,0,0
8907,1912,white vervain,verbena urticifolia,0,15,0,0,0
8908,1912,red clover,Trifolium pratense,5,0,0,6,13
8909,1912,prairie petunia,Ruellia humilis,1,0,0,1,1
8910,1912,birdsfoot trefoil,Lotus corniculatus,30,0,0,3,0
8911,1912,moth mullein,Verbascum blattaria,1,0,0,0,
8912,1912,,,0,0,0,0,
8913,1913,daisy fleabane,Erigeron strigosus,37,55,23,30,51
8914,1913,white clover,Trifolium repens,1,0,0,0,0
8915,1913,deptford pink,Dianthus armeria,1,2,2,7,1
8916,1913,white wild indigo,Baptisia alba,1,0,0,1,4
8917,1913,Queen Anne's lace,Daucus carota,0,1,0,0,0
8918,1913,hoary verbena,Verbena stricta,0,3,6,1,0
8919,1913,red clover,trifolium rp,0,2,1,0,2
8920,1913,yarrow,Achillea millefolium,0,2,4,0,0
8921,1913,black eyed susan,Rudbeckia hirta,0,0,0,4,0
8922,1913,horse nettle,Solanum carolinense,0,0,0,3,0
8923,1913,birdsfoot trefoil,Lotus corniculatus,0,0,0,0,7
8924,1911,daisy fleabane,Erigeron strigosus,1,5,9,2,2
8925,1911,white clover,Trifolium repens,3,0,0,0,0
8926,1911,prairie petunia,Ruellia humilis,1,0,0,0,0
8927,1911,hoary verbena,Verbena stricta,1,2,1,1,0
8928,1911,black medick,Medicago lupulina,0,3,0,7,0
8929,1911,slender mountain mint,Pycnanthemum tenuifolium,0,0,15,0,0
8930,1911,horse nettle,Solanum carolinense,0,0,0,0,1
8931,1914,birdsfoot trefoil,Lotus corniculatus,114,331,102,230,208
8932,1914,red clover,Trifolium pratense,150,234,92,235,105
8933,1914,daisy fleabane,Erigeron strigosus,29,61,56,11,9
8934,1914,Ribwort plantain,Plantago lanceolata,18,64,33,42,115
8935,1914,black eyed susan,Rudbeckia hirta,19,5,20,1,25
8936,1914,Queen Anne's lace,Daucus carota,12,15,20,5,8
8937,1914,slender mountain mint,Pycnanthemum tenuifolium,5,30,0,0,43
8938,1914,white vervain,Verbena urticifolia,4,0,0,0,0
8939,1914,tall cinquefoil,Potentilla arguta,0,7,0,0,0
8940,1914,horse nettle,Solanum carolinense,0,0,0,1,1
8941,1914,Alfalfa,Medicago sativa,0,0,0,18,0
8942,1914,hoary verbena,Verbena stricta,0,0,0,2,0
8943,1915,birdsfoot trefoil,Lotus corniculatus,293,155,141,60,115
8944,1915,daisy fleabane,Erigeron strigosus,28,26,2,6,80
8945,1915,red clover,Trifolium pratense,85,128,1,2,65
8946,1915,swamp verbena,Verbena hastata,4,10,113,242,14
8947,1915,deptford pink,Dianthus armeria,3,0,0,0,0
8948,1915,horse nettle,Solanum carolinense,1,0,0,0,0
8949,1915,Queen Anne's lace,Daucus carota,2,0,0,0,8
8950,1915,tall cinquefoil,Potentilla arguta,15,0,7,0,0
8951,1916,birdsfoot trefoil,Lotus corniculatus,29,27,110,180,27
8952,1916,Queen Anne's lace,Daucus carota,0,2,9,0,0
8953,1916,daisy fleabane,Erigeron strigosus,0,2,1,0,0
8954,1916,red clover,Trifolium pratense,0,1,0,0,0
8955,1917,black medick,Medicago lupulina,317,70,0,0,0
8956,1917,birdsfoot trefoil,Lotus corniculatus,195,165,140,250,250
8957,1917,hoary verbena,Verbena stricta,2,0,8,0,0
8958,1917,daisy fleabane,Erigeron strigosus,0,1,0,0,0
8959,1917,white sweet clover,melilotus alba,90,0,0,15,0
8960,1917,red clover,Trifolium pratense,17,25,155,128,150
8961,1917,horse nettle,Solanum carolinense,21,17,9,10,5
8962,1917,prairie petunia,Ruellia humilis,0,0,0,0,1
8963,1917,white clover,Trifolium repens,8,241,150,270,35
8964,1917,yellow sweet clover,Melilotus officinalis,20,0,0,0,0
8965,1917,white vervain,Verbena urticifolia,20,0,0,0,0
8966,1917,Queen Anne's lace,Daucus carota,0,2,2,1,0
8967,1918,wild parsnip,Pastinaca sativa,2,0,0,0,0
8968,1918,birdsfoot trefoil,Lotus corniculatus,189,118,170,195,312
8969,1918,white clover,Trifolium repens,1,0,0,1,2
8970,1918,red clover,Trifolium pratense,0,3,6,12,13
8971,1918,self-heal,Prunella vulgaris,0,2,0,0,0
8972,1918,daisy fleabane,Erigeron strigosus,0,0,0,6,0
8973,1918,Ribwort plantain,Plantago lanceolata,0,0,0,5,10
8974,1918,alfalfa,Medicago sativa,0,0,0,1,0
8975,1918,Queen Anne's lace,Daucus carota,0,0,0,1,0
8976,1921,birdsfoot trefoil,Lotus corniculatus,140,170,172,117,126
8977,1921,red clover,Trifolium pratense,7,0,27,17,34
8978,1921,black eyed susan,Rudbeckia hirta,7,0,7,6,0
8979,1921,daisy fleabane,Erigeron strigosus,1,1,4,0,0
8980,1921,Queen Anne's lace,Daucus carota,1,2,1,0,0
8981,1921,Ribwort plantain,Plantago lanceolata,0,1,3,0,0
8982,1921,prairie petunia,Ruellia humilis,0,5,0,0,0
8983,1921,slender mountain mint,Pycnanthemum tenuifolium,0,210,45,0,0
8984,1921,white clover,Trifolium repens,0,0,3,25,50
8985,1921,horse nettle,Solanum carolinense,0,0,0,0,2
8986,1921,pale purple coneflower,Echinacea pallida,0,0,1,0,0
8987,1921,self-heal,Prunella vulgaris,0,0,0,13,0
8988,1922,birdsfoot trefoil,Lotus corniculatus,135,58,34,51,10
8989,1922,red clover,Trifolium pratense,19,19,12,5,0
8990,1922,horse nettle,Solanum carolinense,16,5,0,3,0
8991,1922,swamp verbena,Verbena hastata,10,0,0,0,0
8992,1922,germander,Teucrium canadense,26,0,0,0,2
8993,1922,Ribwort plantain,Plantago lanceolata,1,0,0,0,0
8994,1922,yarrow,Achillea millefolium,0,1,0,0,0
8995,1922,black eyed susan,Rudbeckia hirta,0,2,6,4,0
8996,1922,white clover,Trifolium repens,0,0,0,2,0
8997,1922,Fringed loosestrife,Lysimachia ciliata,0,0,0,0,4
8998,1923,yellow sweet clover,Melilotus officinalis,0,0,0,0,3
8999,1923,birdsfoot trefoil,Lotus corniculatus,162,250,151,165,125
9000,1923,red clover,Trifolium pratense,55,22,23,75,11
9001,1923,Queen Anne's lace,Daucus carota,1,1,0,0,0
9002,1923,Ribwort plantain,Plantago lanceolata,8,0,0,0,2
9003,1923,black medick,Medicago lupulina,25,15,0,0,0
9004,1923,white clover,Trifolium repens,1,0,0,0,0
9005,1923,horse nettle,Solanum carolinense,0,4,0,1,0
9006,1923,germander,Teucrium canadense,0,4,0,0,0
9007,1923,hoary verbena,Verbena stricta,0,0,0,21,0
9008,1923,daisy fleabane,Erigeron strigosus,0,0,0,0,2
9009,1920,yellow sweet clover,Melilotus officinalis,0,5,0,0,0
9010,1920,birdsfoot trefoil,Lotus corniculatus,221,213,218,285,217
9011,1920,red clover,Trifolium pratense,50,133,191,88,30
9012,1920,deptford pink,Dianthus armeria,1,10,11,0,5
9013,1920,daisy fleabane,Erigeron strigosus,20,48,14,50,35
9014,1920,black eyed susan,Rudbeckia hirta,4,0,4,2,17
9015,1920,hoary verbena,Verbena stricta,0,0,1,0,0
9016,1920,Queen Anne's lace,Daucus carota,5,0,0,0,2
9017,1920,white clover,Trifolium repens,0,8,52,0,0
9018,1920,prairie petunia,Ruellia humilis,2,0,0,0,2
9019,1920,black medick,Medicago lupulina,2,0,1,2,0
9020,1920,slender mountain mint,Pycnanthemum tenuifolium,75,20,75,20,37
9021,1920,butterfly milkweed,Asclepias tuberosa,5,0,0,0,0
9022,1920,oxeye daisy,Leucanthemum vulgare,0,1,0,0,1
9023,1919,white sweet clover,melilotus alba,0,0,0,20,0
9024,1919,birdsfoot trefoil,Lotus corniculatus,84,200,238,155,10
9025,1919,black eyed susan,Rudbeckia hirta,68,5,38,4,22
9026,1919,red clover,Trifolium pratense,13,36,0,15,5
9027,1919,yellow sweet clover,Melilotus officinalis,25,0,0,0,0
9028,1919,Queen Anne's lace,Daucus carota,4,4,0,1,0
9029,1919,self-heal,Prunella vulgaris,0,0,0,2,4
9030,1919,deptford pink,Dianthus armeria,1,0,0,1,1
9031,1919,St. John's Wort,Hypericum sp.,0,0,3,0,0
9032,1919,daisy fleabane,Erigeron strigosus,1,261,4,4,4
9033,1919,grey-headed coneflower,Ratibida pinnata,4,0,0,0,0
9034,1919,hoary verbena,Verbena stricta,0,2,0,0,0
9035,1919,black medick,Medicago lupulina,21,30,0,0,0
9036,1919,slender mountain mint,Pycnanthemum tenuifolium,0,73,350,450,450
9037,1919,prairie petunia,Ruellia humilis,2,1,8,3,2
9038,1919,oxeye daisy,Leucanthemum vulgare,2,3,1,1,0
9039,1924,birdsfoot trefoil,Lotus corniculatus,135,127,153,114,115
9040,1924,red clover,Trifolium pratense,78,43,50,25,56
9041,1924,white clover,Trifolium repens,7,5,15,8,8
9042,1924,Queen Anne's lace,Daucus carota,1,6,0,0,3
9043,1924,horse nettle,Solanum carolinense,0,2,5,0,0
9044,1924,oxeye daisy,Leucanthemum vulgare,0,0,1,0,0
9045,1924,yellow sweet clover,Melilotus officinalis,0,0,0,10,0
9046,1924,Alsike clover,Trifolium hybridum,0,0,0,0,1
9047,1924,daisy fleabane,Erigeron strigosus,0,0,0,0,1
9048,1925,birdsfoot trefoil,Lotus corniculatus,203,111,50,102,80
9049,1925,red clover,Trifolium pratense,58,0,0,0,0
9050,1925,slender mountain mint,Pycnanthemum tenuifolium,75,200,65,165,760
9051,1925,Queen Anne's lace,Daucus carota,0,12,2,0,0
9052,1925,daisy fleabane,Erigeron strigosus,0,1,1,1,0
9053,1925,black eyed susan,Rudbeckia hirta,0,1,2,6,0
9054,1925,self-heal,Prunella vulgaris,0,0,0,2,26
9055,1926,birdsfoot trefoil,Lotus corniculatus,83,184,160,135,160
9056,1926,red clover,Trifolium pratense,63,51,52,25,13
9057,1926,white clover,Trifolium repens,2,0,0,1,0
9058,1926,horse nettle,Solanum carolinense,1,0,0,0,0
9059,1926,yellow sweet clover,Melilotus officinalis,10,0,0,0,0
9060,1926,slender mountain mint,Pycnanthemum tenuifolium,95,270,80,0,0
9061,1926,Queen Anne's lace,Daucus carota,0,0,0,3,0
9062,1926,black medick,Rudbeckia hirta,0,0,0,0,10
9063,1927,birdsfoot trefoil,Lotus corniculatus,107,45,25,12,20
9064,1927,red clover,Trifolium pratense,57,22,2,5,13
9065,1927,slender mountain mint,Pycnanthemum tenuifolium,125,720,1350,1225,710
9066,1927,white clover,Trifolium repens,1,0,0,0,0
9067,1927,Queen Anne's lace,Daucus carota,1,0,0,0,0
9068,1927,black eyed susan,Rudbeckia hirta,1,1,8,5,3
9069,1927,St. John's Wort,Hypericum sp.,0,1,1,0,0
9070,1927,daisy fleabane,Erigeron strigosus,0,0,1,0,0
9071,1927,prairie petunia,Ruellia humilis,0,0,1,2,1
9072,1927,self-heal,Prunella vulgaris,0,0,0,0,1
9073,1928,birdsfoot trefoil,Lotus corniculatus,165,100,70,63,170
9074,1928,red clover,Trifolium pratense,31,2,22,17,50
9075,1928,slender mountain mint,Pycnanthemum tenuifolium,310,1130,800,58,0
9076,1928,bee balm,Monarda fistulosa,7,1,0,0,0
9077,1928,oxeye daisy,Leucanthemum vulgare,0,0,0,1,0
9078,1928,black eyed susan,Rudbeckia hirta,0,20,19,0,0
9079,1928,self-heal,Prunella vulgaris,0,1,0,0,0
9080,1928,daisy fleabane,Erigeron strigosus,0,0,2,1,2
9081,1928,Queen Anne's lace,Daucus carota,0,0,2,2,1
9082,1928,grey-headed coneflower,Ratibida pinnata,0,0,1,0,0
9083,1928,horse nettle,Solanum carolinense,0,0,0,1,0
9084,1928,white clover,Trifolium repens,0,0,0,5,2
9085,1930,slender mountain mint,Pycnanthemum tenuifolium,760,380,270,450,555
9086,1930,bee balm,Monarda fistulosa,2,0,9,1,8
9087,1930,black eyed susan,Rudbeckia hirta,3,0,16,0,43
9088,1930,germander,Teucrium canadense,0,8,3,0,0
9089,1930,culver's root,Veronicastrum virginicum,0,6,0,0,0
9090,1930,white wild indigo,Baptisia alba,0,2,0,0,0
9091,1930,hairy mountain mint,Pycnanthemum verticillatum var. pilosum,0,0,0,0,75
9092,1930,daisy fleabane,Erigeron strigosus,0,0,0,0,1
9093,1929,germander,Teucrium canadense,115,15,0,0,4
9094,1929,bee balm,Monarda fistulosa,6,12,46,11,33
9095,1929,culver's root,Veronicastrum virginicum,3,0,0,0,12
9096,1929,bunchflower,Melanthium virginicum,19,5,0,0,0
9097,1929,slender mountain mint,Pycnanthemum tenuifolium,33,364,261,175,505
9098,1929,purple coneflower (in LATE JULY),Echinacea purpurea,0,4,0,0,2
9099,1929,pale purple coneflower,Echinacea pallida,0,0,0,0,1
9100,1929,hairy mountain mint,Pycnanthemum verticillatum var. pilosum,0,70,45,0,80
9101,1929,black eyed susan,Rudbeckia hirta,0,0,0,20,3
9102,1929,daisy fleabane,Erigeron strigosus,0,2,0,0,0
9103,1929,white prairie clover,Dalea candida,0,4,27,10,1
9104,1929,coreopsis,Coreopsis palmata,0,1,0,0,0
9105,1929,purple prairie clover,Dalea purpurea,0,5,37,2,0
9106,1929,grey-headed coneflower,Ratibida pinnata,0,5,4,4,7
9107,1929,rattlesnake master,Eryngium yuccifolium,0,6,9,26,65
9108,1931,slender mountain mint,Pycnanthemum tenuifolium,625,910,1225,905,205
9109,1931,daisy fleabane,Erigeron strigosus,2,0,0,0,0
9110,1931,prairie petunia,Ruellia humilis,1,0,0,0,0
9111,1931,bee balm,Monarda fistulosa,2,46,17,9,0
9112,1931,black eyed susan,Rudbeckia hirta,2,0,15,30,0
9113,1931,yarrow,Achillea millefolium,1,0,0,0,0
9114,1931,germander,Teucrium canadense,0,15,0,7,2
9115,1931,horse nettle,Solanum carolinense,0,2,0,0,0
9116,1931,oxeye sunflower,Heliopsis helianthoides,0,0,0,4,0
9117,1934,daisy fleabane,Erigeron strigosus,1,0,0,0,21
9118,1934,grey-headed coneflower,Ratibida pinnata,3,22,63,0,8
9119,1934,hoary verbena,Verbena stricta,0,2,0,0,0
9120,1934,purple prairie clover,Dalea purpurea,0,0,0,1,0
9121,1934,black eyed susan,Rudbeckia hirta,0,0,0,0,13
9122,1932,slender mountain mint,Pycnanthemum tenuifolium,1025,1550,480,0,195
9123,1932,grey-headed coneflower,Ratibida pinnata,23,9,15,5,22
9124,1932,bee balm,Monarda fistulosa,7,19,17,38,28
9125,1932,daisy fleabane,Erigeron strigosus,1,0,1,0,0
9126,1932,Queen Anne's lace,Daucus carota,0,1,1,0,0
9127,1932,birdsfoot trefoil,Lotus corniculatus,0,0,90,20,70
9128,1932,rattlesnake master,Eryngium yuccifolium,0,0,0,19,0
9129,1932,dogbane,Apocynum cannabinum,0,0,0,0,1
9130,1933,slender mountain mint,Pycnanthemum tenuifolium,81,125,215,35,830
9131,1933,birdsfoot trefoil,Lotus corniculatus,12,39,15,25,5
9132,1933,daisy fleabane,Erigeron strigosus,0,1,0,0,0
9133,1933,grey-headed coneflower,Ratibida pinnata,0,3,16,10,7
9134,1933,Queen Anne's lace,Daucus carota,0,1,0,0,0
9135,1933,bee balm,Monarda fistulosa,0,0,3,4,19
9136,1933,tall cinquefoil,Potentilla arguta,0,0,0,0,6
9137,1935,Queen Anne's lace,Daucus carota,3,1,4,7,0
9138,1935,Ribwort plantain,Plantago lanceolata,76,243,60,20,3
9139,1935,red clover,Trifolium pratense,2,0,21,19,8
9140,1935,chicory,Cichorium intybus,24,15,0,0,0
9141,1935,field milkwort,Polygala sanguinea,5,3,0,0,0
9142,1935,white clover,Trifolium repens,3,1,0,0,3
9143,1935,Lady's thumb,Persicaria maculosa,0,0,0,3,0
9144,1936,Red clover,Trifolium pratense,126,133,107,165,140
9145,1936,horse nettle,Solanum carolinense,12,4,0,4,7
9146,1936,field bindweed,Convolvulus arvensis,16,4,0,0,0
9147,1936,daisy fleabane,Erigeron strigosus,0,4,3,3,9
9148,1936,oxeye sunflower,Heliopsis helianthoides,0,18,3,0,0
9149,1936,Queen Anne's lace,Daucus carota,0,4,2,0,0
9150,1936,rosinweed,Silphium integrifolium,0,1,0,0,0
9151,1936,bee balm,Monarda fistulosa,0,0,5,0,0
9152,1936,white clover,Trifolium repens,0,0,0,3,0
9153,1936,grey-headed coneflower,Ratibida pinnata,0,0,0,0,2
9154,1936,chicory,Cichorium intybus,0,0,0,15,0
9155,1936,dogbane,Apocynum cannabinum,0,0,0,0,25
9156,1939,slender mountain mint,Pycnanthemum tenuifolium,0,1,0,0,2
9157,1939,St. John's Wort,Hypericum sp.,0,0,7,0,0
9158,1937,red clover,Trifolium pratense,14,42,9,4,1
9159,1937,Queen Anne's lace,Daucus carota,5,3,1,0,0
9160,1937,white clover,Trifolium repens,0,2,0,0,0
9161,1937,compass plant,Silphium laciniatum,0,0,0,5,0
9162,1937,rattlesnake master,Eryngium yuccifolium,0,0,0,8,13
9163,1937,spiderwort,Tradescantia ohiensis,0,0,0,3,1
9164,1937,daisy fleabane,Erigeron strigosus,0,0,0,1,0
9165,1937,wild quinine,Parthenium integrifolium,0,0,0,0,3
9166,1938,slender mountain mint,Pycnanthemum tenuifolium,13,54,210,97,65
9167,1938,daisy fleabane,Erigeron strigosus,0,2,0,0,0
9168,1938,grey-headed coneflower,Ratibida pinnata,0,0,4,0,2
9169,1938,St. John's Wort,Hypericum sp.,0,0,2,0,1
9170,1938,black eyed susan,Rudbeckia hirta,0,0,0,0,7
9171,1940,slender mountain mint,Pycnanthemum tenuifolium,18,18,21,0,0
9172,1940,grey-headed coneflower,Ratibida pinnata,1,1,3,1,0
9173,1940,black eyed susan,Rudbeckia hirta,0,0,0,2,2
9174,1940,St. John's Wort,Hypericum sp.,0,0,3,0,0
9175,1940,prairie petunia,Ruellia humilis,0,0,1,1,0
9176,1961,birdsfoot trefoil,Lotus corniculatus,35,9,0,0,0
9177,1961,black medick,Medicago lupulina,10,7,0,0,0
9178,1961,Monarda fistulosa,Monarda fistulosa,5,0,0,0,14
9179,1961,Queen Anne's lace,Daucus carota,2,0,3,1,3
9180,1961,horse nettle,Solanum carolinense,0,1,0,0,0
9181,1961,swamp verbena,Verbena hastata,0,1,0,0,0
9182,1961,hoary verbena,Verbena stricta,0,7,0,0,0
9183,1961,white clover,Trifolium repens,0,0,0,3,0
9184,1961,red clover,Trifolium pratense,0,0,0,3,0
9185,1961,Lady's thumb,Persicaria maculosa,0,0,0,4,0
9186,1961,prairie petunia,Ruellia humilis,0,0,0,0,1
9187,1941,Queen Anne's lace,Daucus carota,27,59,42,12,29
9188,1941,hoary verbena,Verbena stricta,8,33,49,50,77
9189,1941,daisy fleabane,Erigeron strigosus,1,11,20,28,43
9190,1941,self-heal,Prunella vulgaris,0,6,0,0,0
9191,1941,black eyed susan,Rudbeckia hirta,0,3,6,10,1
9192,1941,white clover,Trifolium repens,0,38,62,170,165
9193,1941,swamp verbena,Verbena hastata,0,0,50,0,260
9194,1941,birdsfoot trefoil,Lotus corniculatus,0,0,3,15,38
9195,1941,horse nettle,Solanum carolinense,0,0,2,2,0
9196,1941,white vervain,Verbena urticifolia,0,0,0,0,25
9197,1941,Ribwort plantain,Plantago lanceolata,0,0,0,2,0
9198,1941,wild parsnip,Pastinaca sativa,0,0,0,0,2
9199,1943,birdsfoot trefoil,Lotus corniculatus,65,70,81,80,135
9200,1943,Queen Anne's lace,Daucus carota,1,17,8,1,2
9201,1943,St. John's Wort,Hypericum sp.,0,5,0,0,0
9202,1943,slender mountain mint,Pycnanthemum tenuifolium,0,0,49,0,0
9203,1943,horse nettle,Solanum carolinense,0,0,0,1,0
9204,1962,Queen Anne's lace,Daucus carota,4,39,22,4,23
9205,1962,horse nettle,Solanum carolinense,3,0,0,0,0
