ButterflyTransID,Data Code,DataCodeSansHyphens,Pasture,Patch,Whittaker,Date,Nectar Observer,Nectar Data Enterer,Nectar Entry Date,Bfly Observer,Butterfly Data Enterer,Butterfly Entry Date,Round,Wind,Temperature,Cloud Cover,Start Time,End Time,Comments,Comments 2,BtflyData Checked by,NectData Checked By
1672,PYW-S1-15-R1,,Pyland West,South,1,6/15/15,,,,Logan Crees,David Stein,7/6/15,1,6.9,28.3,,11:36,11:49,,,,
1673,BES-N1-15-R1,,Besh,North,1,6/16/15,,,,Logan Crees,Logan Crees,7/7/15,1,4,27.2,50,2:40,2:51,,,,
1674,BES-C1-15-R1,,Besh,Center,1,6/16/15,,,,Logan Crees,Logan Crees,7/7/15,1,2.7,27.6,60,3:00,3:10,,,,
1675,BES-S1-15-R1,,Besh,South,1,6/16/15,,,,Logan Crees,Logan Crees,7/7/15,1,4.7,26.7,80,3:19,3:30,,,,
1676,DUN-E1-15-R1,,Dunn Ranch,East,1,6/17/15,,,,Logan Crees,Logan Crees,7/7/15,1,3.2,22.8,90,10:30,10:40,,,,
1677,DUN-C1-15-R1,,Dunn Ranch,Center,1,6/17/15,,,,Logan Crees,Logan Crees,7/7/15,1,4.8,22.8,80,10:54,11:05,,,,
1678,DUN-W1-15-R1,,Dunn Ranch,West,1,6/17/15,,,,Logan Crees,Logan Crees,7/7/15,1,4.8,23.9,90,11:16,11:27,,,,
1679,PAW-S1-15-R1,,Pawnee Prairie,South,1,6/17/15,,,,Logan Crees,Logan Crees,7/7/15,1,3.1,28.9,80,12:22,12:32,,,,
1680,PAW-W1-15-R1,,Pawnee Prairie,West,1,6/17/15,,,,Logan Crees,Logan Crees,7/7/15,1,2.9,29.7,70,1:02,1:12,,,,
1681,RCH-Y1-15-R1,,Richardson,Y,1,6/18/15,,,,Logan Crees,Logan Crees,7/8/15,1,2.4,26.7,90,10:08,10:20,,,,
1682,RCH-C1-15-R1,,Richardson,Center,1,6/18/15,,,,Logan Crees,Logan Crees,7/8/15,1,1.8,28,90,10:50,11:01,,,,
1683,RCH-E1-15-R1,,Richardson,East,1,6/18/15,,,,Logan Crees,Logan Crees,7/8/15,1,2.9,28.2,90,11:16,11:27,,,,
1684,FRN-E1-15-R1,,Frank North,East,1,6/18/15,,,,Logan Crees,Logan Crees,7/8/15,1,2.3,23.9,90,12:14,12:24,,,,
1685,FRN-N1-15-R1,,Frank North,North,1,6/18/15,,,,Logan Crees,Logan Crees,7/8/15,1,6.4,24.4,80,12:47,12:57,Regal seen while approching transect location,,,
1686,FRN-S1-15-R1,,Frank North,South,1,6/18/15,,,,Logan Crees,Logan Crees,7/8/15,1,5.3,24.4,90,1:11,1:22,,,,
1687,STE-S2-15-R1,,Sterner,South,2,6/19/15,,,,Logan Crees,Logan Crees,7/15/15,1,7.7,22.8,0,9:34,9:44,Regal seen while setting up transect.,,,
1688,STE- N2-15-R1,,Sterner,North,2,6/19/15,,,,Logan Crees,Logan Crees,7/15/15,1,6.8,24.8,0,9:54,10:04,,,,
1689,STE-W2-15-R1,,Sterner,West,2,6/19/15,,,,Logan Crees,Logan Crees,7/15/15,1,9.3,24.4,0,10:26,10:36,,,,
1690,KLT-S2-15-R1,,Kellerton Tauke,South,2,6/19/15,,,,Logan Crees,Logan Crees,7/15/15,1,3.7,27.8,10,11:15,11:25,Section 2 was 20m of tall grass,,,
1691,KLT-W2-15-R1,,Kellerton Tauke,West,2,6/19/15,,,,Logan Crees,Logan Crees,7/15/15,1,7.1,28.1,10,11:44,11:54,,,,
1692,KLT-E2-15-R1,,Kellerton Tauke,East,2,6/19/15,,,,Logan Crees,Logan Crees,7/15/15,1,12.9,27.3,20,12:05,12:15,,,,
1693,KLN-E2-15-R1,,Kellerton North,East,2,6/19/15,,,,Logan Crees,Logan Crees,7/15/15,1,10.6,27.8,20,12:42,12:54,,,,
1694,KLN-C2-15-R1,,Kellerton North,Center,2,6/19/15,,,,Logan Crees,Logan Crees,7/15/15,1,10.6,28.3,30,1:01,1:11,,,,
1695,KLN-W2-15-R1,,Kellerton North,West,2,6/19/15,,,,Logan Crees,Logan Crees,7/15/15,1,15.3,27.8,20,1:22,1:32,,,,
1696,GIL-S1-15-R1,,Gilleland,South,1,6/25/15,,,,Logan Crees,Logan Crees,7/15/15,1,5,26.8,30,9:59,10:13,Pearl Cresent seen just after finishing,,,
1697,GIL-C1-15-R1,,Gilleland,Center,1,6/25/15,,,,Logan Crees,Logan Crees,7/15/15,1,1,27.2,90,10:46,10:56,,,,
1698,GIL-N1-15-R1,,Gilleland,North,1,6/25/15,,,,Logan Crees,Logan Crees,7/15/15,1,6,26,90,11:23,11:33,,,,
1700,LTR-E2-15-R1,,Lee Trail Rd,East,2,6/27/15,,,,Logan Crees,Logan Crees,7/15/15,1,5,23.8,5,11:05,11:35,,,,
1701,PAW-S2-15-R1,,Pawnee Prairie,South,2,6/27/15,,,,Logan Crees,Logan Crees,7/15/15,1,4.7,28.1,5,2:59,4:02,,,,
1702,PAW-E1-15-R1,,Pawnee Prairie,East,1,6/28/15,,,,Ray Moranz,Logan Crees,7/16/15,1,13.4,28.9,0,1:31,1:49,Saw two regals after transect was over. Each was nectaring on A. tuberosa,,,
1703,PAW-E2-15-R1,,Pawnee Prairie,East,2,6/28/15,,,,Ray Moranz,Logan Crees,7/16/15,1,9.8,28.8,25,2:24,2:36,One pearl cresent seen just before transect started,,,
1704,PAW-W2-15-R1,,Pawnee Prairie,West,2,6/28/15,,,,Logan Crees,Logan Crees,7/16/15,1,8.4,31.4,5,5:10,5:34,,,,
1705,PYN-W2-15-R1,,Pyland North,West,2,6/29/15,,,,David Stein,Logan Crees,7/16/15,1,3.1,26.3,0,10:16,10:36,Ray helped,,,
1706,LTR-C2-15-R1,,Lee Trail Rd,Center,2,6/29/15,,,,Logan Crees,Logan Crees,7/16/15,1,3.1,26.3,0,10:28,10:45,,,,
1707,LTR-W2-15-R1,,Lee Trail Rd,West,2,6/29/15,,,,Logan Crees,Logan Crees,7/16/15,1,12.9,25.9,0,11:16,11:32,,,,
1708,PYN-N2-15-R1,,Pyland North,North,2,6/29/15,,,,David Stein,Logan Crees,7/16/15,1,12.9,25.9,0,11:21,11:36,,,,
1709,PYN-S2-15-R1,,Pyland North,South,2,6/29/15,,,,David Stein,Logan Crees,7/16/15,1,7.2,29.7,0,12:08,12:28,accompanied by Ray Moranz,"two regals frits flew through transect, but only seen by a third observer, Logan Crees.",,
1710,PYW-S2-15-R1,,Pyland West,South,2,6/29/15,,,,David Stein,Logan Crees,7/16/15,1,4.7,31.1,20,1:39,1:54,2nd regal seen just beyond section 5,,,
1711,PYS-N2-15-R1,,Pyland South,South,2,6/29/15,,,,Logan Crees,Logan Crees,7/16/15,1,8.2,27.2,10,2:00,2:24,,,,
1712,PYS-W2-15-R1,,Pyland South,West,2,6/29/15,,,,Ray Moranz,Logan Crees,7/16/15,1,8.2,27.2,10,2:16,2:18,The tall fescue is taller her than ever remember in in this pasture. Plentiful rains this spring have aided its growth,looks like center patch of PYW was sprayed with herbicided last fall,,
1713,PYS-S2-15-R1,,Pyland South,South,2,6/29/15,,,,Logan Crees,Logan Crees,7/16/15,1,7.9,28.1,0,2:58,3:14,,,,
1714,PYW-C2-15-R1,,Pyland West,Center,2,6/29/15,,,,Ray Moranz,Logan Crees,7/16/15,1,4,25.6,20,3:48,4:03,found 1 stem of Asclepias vividiflora in bloom from 20 to 60m north of north terminus of this transect,,,
1715,PYW-N2-15-R1,,Pyland West,North,2,6/29/15,,,,David Stein,Logan Crees,7/16/15,1,6.4,25.6,40,3:40,3:53,,,,
1716,RCH-E2-15-R1,,Richardson,East,2,7/2/15,,,,Logan Crees,Logan Crees,7/20/15,1,0,24.9,100 (thin),2:05,2:17,Several C. whites puddling passed the end of the transect,,,
1717,RIS-C2-15-R1,,Ringgold South,Center,2,7/3/15,,,,David Stein,Logan Crees,7/20/15,1,5.3,21.7,20,11:40,11:54,,,Emma Stivers,
1718,RIS-S2-15-R1,,Ringgold South,South,2,7/3/15,,,,Logan Crees,Logan Crees,7/20/15,1,1.5,23,0,11:43,11:57,,,Emma Stivers,
1719,RIS-N2-15-R1,,Ringgold South,North,2,7/3/15,,,,David Stein,Logan Crees,7/20/15,1,1.5,23.7,0,12:11,12:24,Transect cut short due to an aggressive bull,,Emma Stivers,
1720,RIN-E2-15-R1,,Ringgold North,East,2,7/3/15,,,,David Stein,Logan Crees,7/20/15,1,2.7,24.2,0,12:47,1:02,,,Emma Stivers,
1721,RIN-W2-15-R1,,Ringgold North,West,2,7/3/15,,,,Logan Crees,Logan Crees,7/20/15,1,2.7,24.2,0,12:49,1:02,,,Emma Stivers,
1722,RIN-C2-15-R1,,Ringgold North,Center,2,7/3/15,,,,Logan Crees,Logan Crees,7/20/15,1,2.7,24.2,0,1:12,1:25,,,Emma Stivers,
1723,RCH-Y2-15-R1,,Richardson,Y,2,7/3/15,,,,Logan Crees,Logan Crees,7/20/15,1,6.3,26,0,1:41,1:53,,,Emma Stivers,
1724,RCH-C2-15-R1,,Richardson,Center,2,7/3/15,,,,David Stein,Logan Crees,7/20/15,1,6.3,26,0,1:41,1:55,recently hayed,,Emma Stivers,
1725,RIN-W1-15-R2,,Ringgold North,West,1,7/5/15,,,,Logan Crees,Logan Crees,7/28/15,2,7.8,28.1,90,11:11,11:30,High/thin clouds,,Emma Stivers,
1726,RIN-S1-15-R2,,Ringgold North,South,1,7/5/15,,,,Logan Crees,Logan Crees,7/28/15,2,7.8,28.6,70,12:00,12:13,High/thin clouds,,Emma Stivers,
1727,RIN-E1-15-R2,,Ringgold North,East,1,7/5/15,,,,Logan Crees,Logan Crees,7/28/15,2,11.8,28,60,12:46,12:58,High/thin clouds,,Emma Stivers,
1728,LTR-E1-15-R2,,Lee Trail Rd,East,1,7/5/15,,,,Logan Crees,Logan Crees,7/28/15,2,9.1,29.6,10,3.37,3:52,,,Emma Stivers,
1729,LTR-C1-15-R2,,Lee Trail Rd,Center,1,7/5/15,,,,Logan Crees,Logan Crees,7/28/15,2,5.2,30.7,80,4:41,4:59,High/thin clouds,,Emma Stivers,
1730,LTR-W1-15-R2,,Lee Trail Rd,West,1,7/9/15,,,,Logan Crees,Logan Crees,7/28/15,2,7.1,21.2,0,10:50,11:04,Regal seen while setting up transect,,Emma Stivers,
1731,GIL-S1-15-R2,,Gilleland,South,1,7/9/15,,,,Logan Cress,Logan Crees,7/28/15,2,2.6,28,50,11:48,12:05,Stopped and waited for cloud to pass,,Emma Stivers,
1732,GIL-C1-15-R2,,Gilleland,Center,1,7/9/15,,,,Logan Crees,Logan Crees,7/31/15,2,7.5,27.5,45,12:44,1:01,,,Emma Stivers,
1733,GIL-N1-15-R2,,Gilleland,North,1,7/9/15,,,,Logan Crees,Logan Crees,8/3/15,2,6.3,24.5,40,1:40,1:53,,,Emma Stivers,
1734,STE-S1-15-R2,,Sterner,South,1,7/9/15,,,,Logan Crees,Logan Crees,8/3/15,2,1.5,29.5,10,2:57,3:11,,,Emma Stivers,
1735,STE-W1-15-R2,,Sterner,West,1,7/9/15,,,,Logan Crees,Logan Crees,8/3/15,2,4.7,27,10,3:49,4:02,Regal seen before butterfly time started,,Emma Stivers,
1736,STE-N1-15-R2,,Sterner,North,1,7/9/15,,,,Logan Crees,Logan Crees,8/3/15,2,2.8,31,30,4:45,4:58,,,Emma Stivers,
1737,GIL-S2-15-R1,,Gilleland,South,2,7/10/15,,,,Logan Crees,Logan Crees,8/3/15,1,1.9,24.1,90,10:41,10:53,High/thin clouds,,Emma Stivers,
1738,GIL-C2-15-R1,,Gilleland,Center,2,7/10/15,,,,Logan Crees,Logan Crees,8/3/15,1,4.1,23.4,90,11:16,11:32,High/thin clouds,,Emma Stivers,
1739,GIL-N2-15-R1,,Gilleland,North,2,7/10/15,,,,Logan Crees,Logan Crees,8/3/15,1,6.5,23.5,85,12:02,12:15,High/thin clouds,,Emma Stivers,
1740,DUN-E1-15-R2,,Dunn Ranch,East,1,7/12/15,,,,Logan Crees,Logan Crees,8/3/15,2,6.4,28.4,0,10:11,10:25,,,Emma Stivers,
1741,DUN-C1-15-R2,,Dunn Ranch,Center,1,7/12/15,,,,Logan Crees,Logan Crees,8/3/15,2,7.8,31.6,0,11:23,11:36,,,Emma Stivers,
1742,DUN-W1-15-R2,,Dunn Ranch,West,1,7/12/15,,,,Logan Crees,Logan Crees,8/3/15,2,4.3,31.3,0,12:11,12:24,,,Emma Stivers,
1743,KLN-E1-15-R2,,Kellerton North,East,1,7/13/15,,,,Logan Crees,Logan Crees,8/3/15,2,6,33.8,0,2:27,2:43,Heat index was over 130F accourding to Kestrel,,Emma Stivers,
1744,KLN-C1-15-R2,,Kellerton North,Center,1,7/14/15,,,,Logan Crees,Logan Crees,8/3/15,2,2,29.6,10,10:15,10:36,High/thin clouds,,Emma Stivers,
1745,KLN-W1-15-R2,,Kellerton North,West,1,7/14/15,,,,Logan Crees,Logan Crees,8/3/15,2,5.3,30.2,0,11:10,11:28,,,Emma Stivers,
1746,RC2-C1-15-R2,,Richardson 2,Center,1,7/14/15,,,,Logan Crees,Logan Crees,8/4/15,2,4.3,32.7,0,12:51,1:12,,,Emma Stivers,
1747,RC2-N1-15-R2,,Richardson 2,North,1,7/14/15,,,,Logan Crees,Logan Crees,8/4/15,2,4.4,32.7,0,1:37,1:51,,,Emma Stivers,
1748,RC2-S1-15-R2,,Richardson 2,South,1,7/14/15,,,,Logan Crees,Logan Crees,8/4/15,2,7.1,32.4,0,2:13,2:24,,,Emma Stivers,
1749,KLT-S1-15-R2,,Tauke,South,1,7/15/15,,,,Logan Crees,Logan Crees,8/4/15,2,4.1,24.3,100,9:15,9:27,,,Emma Stivers,
1750,KLT-W1-15-R2,,Tauke,West,1,7/17/15,,,,Logan Crees,Logan Crees,8/4/15,2,8.2,28,0,9:26,9:42,,,Emma Stivers,
1751,KLT-E1-15-R2,,Tauke,East,1,7/17/15,,,,Logan Crees,Logan Crees,8/4/15,2,4.6,29.1,0,10:12,10:32,,,Emma Stivers,
1752,235-S1-15-R2,,235,South,1,7/17/15,,,,Logan Crees,Logan Crees,8/4/15,2,6.2,32,0,12:18,12:35,,,Emma Stivers,
1753,RCH-Y1-15-R2,,Richardson,Y,1,7/21/15,,,,Logan Crees,Logan Crees,9/1/15,2,1.3,26,15,11:30,11:46,High/thin clouds,,Emma Stivers,
1754,RCH-C1-15-R2,,Richardson,Center,1,7/21/15,,,,Logan Crees,Logan Crees,9/2/15,2,2.4,24.2,5,12:26,12:40,Hayed,,Emma Stivers,
1755,RCH-E1-15-R2,,Richardson,East,1,7/21/15,,,,Logan Crees,Logan Crees,9/2/15,2,1,29.2,20,1:13,1:26,High/thin clouds,,Emma Stivers,
1756,RIS-N1-15-R2,,Ringgold South,North,1,7/21/15,,,,Logan Crees,Logan Crees,9/2/15,2,3.3,26.9,30,2:36,2:47,High/thin clouds,,Emma Stivers,
1757,RIS-C1-15-R2,,Ringgold South,Center,1,7/21/15,,,,Logan Crees,Logan Crees,9/2/15,2,3.3,28.1,35,3:31,3:41,,,Emma Stivers,
1758,RIS-S1-15-R2,,Ringgold South,South,1,7/21/15,,,,Logan Crees,Logan Crees,9/2/15,2,6.3,26.5,45,4:13,4:25,,,Emma Stivers,
1759,235-C1-15-R2,,235,Center,1,7/22/15,,,,Logan Crees,Logan Crees,9/4/15,2,6.4,25,80,11:53,12:09,,,Emma Stivers,
1760,235-N1-15-R2,,235,North,1,7/22/15,,,,Logan Crees,Logan Crees,9/4/15,2,6.4,25,85,12:29,12:40,,,Emma Stivers,
1761,PYS-S1-15-R2,,Pyland South,South,1,7/23/15,,,,Logan Crees,Logan Crees,9/17/15,2,2.8,25,5,9:56,10:06,,,Emma Stivers,
1762,PYW-C1-15-R2,,Pyland West,Center,1,7/23/15,,,,David Stein,Logan Crees,9/17/15,2,2.8,25,40,10:30,10:45,,,Emma Stivers,
1763,PYS-W1-15-R2,,Pyland South,West,1,7/23/15,,,,Logan Crees,Logan Crees,9/17/15,2,3.7,26.9,30,10:54,11:05,,,Emma Stivers,
1764,PYW-N1-15-R2,,Pyland West,North,1,7/23/15,,,,David Stein,Logan Crees,9/17/15,2,3.7,26.9,20,9:54,10:08,,,Emma Stivers,
1765,PYW-S1-15-R2,,Pyland West,South,1,7/23/15,,,,David Stein,Logan Crees,9/17/15,2,3.7,26.9,30,11:20,11:30,"""Ended early due to lack of a shoe""",,Emma Stivers,
1766,PYS-N1-15-R2,,Pyland South,North,1,7/23/15,,,,Logan Crees,Logan Crees,9/17/15,2,4.4,25.7,35,11:50,12:04,,,Emma Stivers,
1767,PYN-W1-15-R2,,Pyland North,West,1,7/23/15,,,,David Stein,Logan Crees,9/17/15,2,4.4,25.7,60,12:21,12:37,,,Emma Stivers,
1768,PYN-S1-15-R2,,Pyland North,South,1,7/23/15,,,,Logan Crees,Logan Crees,9/17/15,2,3.4,26.8,50,12:40,12:52,,,Emma Stivers,
1769,PYN-N1-15-R2,,Pyland North,North,1,7/23/15,,,,Logan Crees,Logan Crees,9/17/15,2,6,26.2,50,1:33,1:47,,,Emma Stivers,
1770,BES-N1-15-R2,,Besh,North,1,7/23/15,,,,David Stein,Logan Crees,9/18/15,2,4.3,29.5,20,2:40,2:55,The second half of the transect had significantly less activity,,Emma Stivers,
1771,BES-S1-15-R2,,Besh,South,1,7/23/15,,,,Logan Crees,Logan Crees,9/18/15,2,4.3,29.5,5,2:54,3:07,,,Emma Stivers,
1772,BES-C1-15-R2,,Besh,Center,1,7/23/15,,,,Logan Crees,Logan Crees,9/18/15,2,4.6,27.7,50,3:16,3:30,,,Emma Stivers,
1773,KLN-E2-15-R2,,Kellerton North,North,2,7/29/15,,,,David Stein,Logan Crees,9/18/15,2,1.1,24.6,90,10:05,10:21,,,Emma Stivers,
1774,GIL-S2-15-R2,,Gilleland,South,2,7/29/15,,,,Logan Crees,Logan Crees,9/18/15,2,1.1,24.6,80,10:17,10:28,High/thin clouds,,Emma Stivers,
1775,GIL-C2-15-R2,,Gilleland,Center,2,7/29/15,,,,Logan Crees,Logan Crees,9/18/15,2,4.2,24.4,75,10:54,11:06,High/thin clouds,,Emma Stivers,
1776,GIL-N2-15-R2,,Gilleland,North,2,7/29/15,,,,Logan Crees,Logan Crees,9/18/15,2,6.8,25.5,10,11:29,11:49,High/thin clouds,,Emma Stivers,
1777,LTR-E2-15-R2,,Lee Trail Rd,East,2,7/29/15,,,,Logan Crees,Logan Crees,9/18/15,2,4.4,29.1,0,12:09,12:22,,,Emma Stivers,
1778,PAW-W1-15-R2,,Pawnee Prairie,West,1,7/29/15,,,,David Stein,Logan Crees,9/18/15,2,4.8,30,10,12:18,12:30,low butterfly count,,Emma Stivers,
1779,LTR-C2-15-R2,,Lee Trail Rd,Center,2,7/29/15,,,,Logan Crees,Logan Crees,9/18/15,2,4.8,30,0,12:33,12:44,,,Emma Stivers,
1780,LTR-W2-15-R2,,Lee Trail Rd,West,2,7/29/15,,,,Logan Crees,Logan Crees,9/18/15,2,5.9,30.1,10,12:51,1:03,High/thin clouds,,Emma Stivers,
1781,PAW-S1-15-R2,,Pawnee Prairie,South,1,7/29/15,,,,David Stein,Logan Crees,9/18/15,2,5.9,30.1,10,1:46,1:59,Tall veg + uphill transect = very low visibility,,Emma Stivers,
1782,PAW-E1-15-R2,,Pawnee Prairie,East,1,7/29/15,,,,David Stein,Logan Crees,9/18/15,2,5.4,27.3,10,3:17,3:31,,,Emma Stivers,
1783,STE-S2-15-R2,,Sterner,South,2,7/29/15,,,,Logan Crees,Logan Crees,9/18/15,2,5.4,27.3,45,3:54,4:06,,,Emma Stivers,
1784,STE-W2-15-R2,,Sterner,West,2,7/29/15,,,,Logan Crees,Logan Crees,9/18/15,2,1.4,28.8,75,5:00,5:11,High/thin clouds,,Emma Stivers,
1785,STE-N2-15-R2,,Sterner,North,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,4.9,22.6,0,8:46,8:56,,,Emma Stivers,
1786,RIS-N2-15-R2,,Ringgold South,North,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,4.1,26.6,0,9:37,9:47,1 monarch + 2 wood nymphs seen doing nectar,,Emma Stivers,
1787,RIS-C2-15-R2,,Ringgold South,Center,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,4.4,27.2,0,10:21,10:32,,,Emma Stivers,
1788,RIS-S2-15-R2,,Ringgold South,South,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,3.5,27.9,0,11:00,11:11,,,Emma Stivers,
1789,FRN-E1-15-R2,,Frank North,East,1,7/30/15,,,,David Stein,Logan Crees,9/20/15,2,3.5,27.9,0,11:55,12:08,,,Emma Stivers,
1790,RIN-S2-15-R2,,Ringgold North,South,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,6.3,31,0,12:19,12:30,,,Emma Stivers,
1791,FRN-N1-15-R2,,Frank North,North,1,7/30/15,,,,David Stein,Logan Crees,9/20/15,2,6.3,31,0,12:31,12:45,99% ragweed,,Emma Stivers,
1792,RIN-W2-15-R2,,Ringgold North,West,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,4.6,32.2,0,12:55,1:07,2 Regals + 1 Tiger Swallowtail seen during nectar survey. Meadow Frit and Gaint Swallowtail seen just after the butterfly survey.,American Snout necturing on Hairy Mountian Mint after survey,Emma Stivers,
1793,FRN-S1-15-R2,,Frank North,South,1,7/30/15,,,,David Stein,Logan Crees,9/20/15,2,4.6,32.2,0,1:14,1:32,,,Emma Stivers,
1794,RIN-E2-15-R2,,Ringgold North,East,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,6.4,31.7,0,1:36,1:48,,,Emma Stivers,
1795,RCH-C2-15-R2,,Richardson,Center,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,6.5,30.5,0,2:38,2:49,,,Emma Stivers,
1796,KLT-S2-15-R2,,Kellerton Tauke,South,2,7/30/15,,,,David Stein,Logan Crees,9/20/15,2,6.5,30.5,0,2:43,2:56,Section 4 and 3 are highly gass dominated,,Emma Stivers,
1797,KLT-W2-15-R2,,Kellerton Tauke,West,2,7/30/15,,,,David Stein,Logan Crees,9/20/15,2,5.4,30.5,0,3:11,3:24,,,Emma Stivers,
1798,RCH-E2-15-R2,,Richardson,East,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,5.4,30.5,0,3.12,3:24,,,Emma Stivers,
1799,KLT-E2-15-R2,,Kellerton Tauke,East,2,7/30/15,,,,David Stein,Logan Crees,9/20/15,2,7.7,30,0,3:32,3:46,,,Emma Stivers,
1800,RCH-Y2-15-R2,,Richardson,Y,2,7/30/15,,,,Logan Crees,Logan Crees,9/20/15,2,7.7,30,0,4:08,4:19,,,Emma Stivers,
1801,PYW-S2-15-R2,,Pyland West,South,2,7/31/15,,,,David Stein,Logan Crees,9/20/15,2,,,0,11:23,11:36,,,Emma Stivers,
1802,PYS-W2-15-R2,,Pyland South,West,2,7/31/15,,,,David Stein,Logan Crees,9/20/15,2,,,0,11:58,12:12,,,Emma Stivers,
1803,PYS-S2-15-R2,,Pyland South,South,2,7/31/15,,,,David Stein,Logan Crees,9/20/15,2,,,0,12:32,12:46,,,Emma Stivers,
1804,PYS-N2-15-R2,,Plyand South,North,2,7/31/15,,,,David Stein,Logan Crees,9/20/15,2,,,0,1:11,1:27,,,Emma Stivers,
1805,KLN-C2-15-R2,,Kellerton North,Center,2,7/31/15,,,,David Stein,Logan Crees,9/20/15,2,,,0,2:10,2:25,,,Emma Stivers,
1806,KLN-W2-15-R2,,Kellerton North,West,2,7/31/15,,,,David Stein,Logan Crees,9/20/15,2,,,0,2:33,2:47,,,Emma Stivers,
1807,PYW-N2-15-R2,,Pyland West,North,2,8/1/15,,,,David Stein,Logan Crees,9/20/15,2,1.4,26.5,80,10:05,10:21,Saw monarch while setting up transect,,Emma Stivers,
1808,PYW-C2-15-R2,,Pyland West,Center,2,8/1/15,,,,David Stein,Logan Crees,9/20/15,2,1.7,28.5,90,10:39,10:51,,,Emma Stivers,
1809,PYN-W2-15-R2,,Pyland North,West,2,8/1/15,,,,David Stein,Logan Crees,9/20/15,2,0,28,90,11:24,11:38,,,Emma Stivers,
1810,PYN-S2-15-R2,,Pyland North,South,2,8/1/15,,,,David Stein,Logan Crees,9/20/15,2,6,29.8,60,12:52,1:06,,,Emma Stivers,
1811,PYN-N2-15-R2,,Pyland North,North,2,8/1/15,,,,David Stein,Logan Crees,9/20/15,2,3.1,27.3,80,12:16,12:29,,,Emma Stivers,
1812,PAW-W2-15-R2,,Pawnee Prairie,West,2,8/6/15,,,,Logan Crees,Logan Crees,9/20/15,2,0,23.1,0,9:11,9:21,Wood nymph seen before starting,,Emma Stivers,
1813,PAW-S2-15-R2,,Pawnee Prairie,South,2,8/6/15,,,,Logan Crees,Logan Crees,9/20/15,2,2.5,27.3,0,10:05,10:17,,,Emma Stivers,
1814,PAW-E2-15-R2,,Pawnee Prairie,East,2,8/6/15,,,,Logan Crees,Logan Crees,9/20/15,2,2.2,27.1,45,11:15,11:27,Last Transect of 2015,,Emma Stivers,
1815,KLN-E1-16-R1,,Kellerton North,East,1,5/30/16,Nick Lyon,David Stein,6/6/16,Emma Stivers,David Stein,6/6/16,1,1.2,25.6,0,10:34,10:58,First Transect of 2016,,,
1816,RIN-S1-16-R1,,Ringgold North,South,1,6/6/16,Emma Stivers,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/6/16,1,2.8,28.6,50,1:50,2:02,,,,
1817,RIN-E1-16-R1,,Ringgold North,East,1,6/6/16,Nick Lyon,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/6/16,1,1.2,28.7,90,12:34,12:45,,,,
1818,KLN-C1-16-R1,,Kellerton North,Center,1,6/6/16,Nick Lyon,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/6/16,1,5.9,26.8,0,9:52,10:17,,,,
1819,KLN-W1-16-R1,,Kellerton North,West,1,6/6/16,Emma Stivers,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/6/16,1,2,28.8,0,10:42,11:00,,,,
1820,LTR-C1-16-R1,,Lee Trail Rd,Center,1,6/10/16,Ray Moranz,Emma Stivers,6/11/16,Nick Lyon,Emma Stivers,6/10/16,1,8.6,25.2,0,8:45,9:01,Nectar transect started on 6/9/2016 (sections 1-2) and finished on 6/10/2016 (sections 3-5)--too windy for BF on the 9th,,,
1821,GIL-N1-16-R1,,Gilleland,North,1,6/10/16,Nick Lyon,Emma Stivers,6/11/16,Ray Moranz,Emma Stivers,6/10/16,1,11.1,27.1,0,9:53,10:11,Tall green milkweed has increased in density in this patch,,,
1822,RIS-S1-16-R1,,Ringgold South,South,1,6/10/16,Ray Moranz,Emma Stivers,6/11/16,Nick Lyon,Emma Stivers,6/10/16,1,7.7,29.6,0,11:16,11:28,Tall fescue extremely tall and abundant,,,
1823,RIS-C1-16-R1,,Ringgold South,Center,1,6/10/16,David Stein,Emma Stivers,6/29/16,Ray Moranz,Emma Stivers,6/10/16,1,7,29.9,0,11:49,12:03,,,,
1824,STE-W1-16-R1,,Sterner,West,1,6/10/16,Ray Moranz,Emma Stivers,6/11/16,Nick Lyon,Emma Stivers,6/10/16,1,8.2,31,0,1:10,1:22,,,,
1825,STE-N1-16-R1,,Sterner,North,1,6/10/16,Emma Stivers,Emma Stivers,6/11/16,David Stein,Emma Stivers,6/10/16,1,10.2,30.7,0,12:55,1:09,,,,
1826,RIS-N1-16-R1,,Ringgold South,North,1,6/10/16,David Stein,Emma Stivers,6/11/16,Emma Stivers,Emma Stivers,6/10/16,1,5.5,29.7,0,11:22,11:35,,,,
